student_id,academic_year,subject_code,subject_name,internal_marks,external_mark
S701-24,2023-2024,SUB01,Mathematics,18,12
S075-25,2024-2025,SUB05,Computer Science,16,13
S459-24,2023-2024,SUB05,Computer Science,16,13
S868-24,2023-2024,SUB02,Science,7,31
S709-24,2023-2024,SUB04,Social Studies,7,39
S365-24,2023-2024,SUB05,Computer Science,14,13
S641-25,2024-2025,SUB04,Social Studies,7,38
S852-25,2024-2025,SUB05,Computer Science,14,13
S379-24,2023-2024,SUB04,Social Studies,7,35
S341-25,2024-2025,SUB05,Computer Science,11,13
S777-25,2024-2025,SUB05,Computer Science,9,13
S853-25,2024-2025,SUB05,Computer Science,9,13
S428-24,2023-2024,SUB04,Social Studies,7,32
S545-24,2023-2024,SUB04,Social Studies,7,32
S580-25,2024-2025,SUB05,Computer Science,8,13
S065-25,2024-2025,SUB04,Social Studies,7,30
S089-25,2024-2025,SUB04,Social Studies,7,30
S362-24,2023-2024,SUB04,Social Studies,7,30
S650-25,2024-2025,SUB04,Social Studies,7,30
S637-25,2024-2025,SUB05,Computer Science,8,13
S901-25,2024-2025,SUB05,Computer Science,,13
S207-25,2024-2025,SUB05,Computer Science,26,12
S369-25,2024-2025,SUB04,Social Studies,7,28
S954-24,2023-2024,SUB05,Computer Science,26,12
S878-25,2024-2025,SUB02,Science,7,
S900-25,2024-2025,SUB05,Computer Science,21,12
S410-25,2024-2025,SUB05,Computer Science,20,12
S119-24,2023-2024,SUB04,Social Studies,7,26
S715-24,2023-2024,SUB04,Social Studies,7,26
S589-25,2024-2025,SUB05,Computer Science,20,12
S632-25,2024-2025,SUB04,Social Studies,7,25
S121-25,2024-2025,SUB05,Computer Science,18,12
S305-25,2024-2025,SUB04,Social Studies,7,23
S078-24,2023-2024,SUB04,Social Studies,7,21
S021-25,2024-2025,SUB05,Computer Science,17,12
S895-24,2023-2024,SUB04,Social Studies,7,21
S985-24,2023-2024,SUB04,Social Studies,7,20
S596-25,2024-2025,SUB01,Mathematics,16,12
S058-25,2024-2025,SUB04,Social Studies,7,19
S895-24,2023-2024,SUB05,Computer Science,17,12
S446-24,2023-2024,SUB04,Social Studies,7,18
S993-25,2024-2025,SUB05,Computer Science,14,12
S978-25,2024-2025,SUB05,Computer Science,13,12
S137-24,2023-2024,SUB05,Computer Science,7,12
S946-24,2023-2024,SUB05,Computer Science,30,11
S762-24,2023-2024,SUB05,Computer Science,32,11
S219-25,2024-2025,SUB04,Social Studies,7,13
S652-25,2024-2025,SUB04,Social Studies,7,13
S588-25,2024-2025,SUB05,Computer Science,30,11
S372-25,2024-2025,SUB04,Social Studies,7,12
S455-25,2024-2025,SUB04,Social Studies,7,12
S851-25,2024-2025,SUB05,Computer Science,30,11
S961-24,2023-2024,SUB05,Computer Science,30,11
S630-24,2023-2024,SUB04,Social Studies,7,
S894-25,2024-2025,SUB03,English,7,10
S494-24,2023-2024,SUB01,Mathematics,15,12
S305-25,2024-2025,SUB01,Mathematics,10,12
S909-25,2024-2025,SUB03,English,7,27
S706-25,2024-2025,SUB01,Mathematics,10,12
S948-24,2023-2024,SUB03,English,7,55
S950-24,2023-2024,SUB02,Science,7,12
S340-24,2023-2024,SUB03,English,7,26
S278-24,2023-2024,SUB01,Mathematics,9,12
S624-25,2024-2025,SUB01,Mathematics,5,12
S008-24,2023-2024,SUB02,Science,6,31
S026-24,2023-2024,SUB03,English,6,52
S027-25,2024-2025,SUB02,Science,6,26
S028-25,2024-2025,SUB03,English,6,27
S046-25,2024-2025,SUB01,Mathematics,,12
S045-25,2024-2025,SUB03,English,6,50
S148-25,2024-2025,SUB01,Mathematics,,12
S031-24,2023-2024,SUB01,Mathematics,40,11
S075-25,2024-2025,SUB03,English,6,29
S561-24,2023-2024,SUB01,Mathematics,40,11
S859-24,2023-2024,SUB01,Mathematics,33,11
S821-24,2023-2024,SUB01,Mathematics,32,11
S083-24,2023-2024,SUB02,Science,6,25
S145-25,2024-2025,SUB03,English,6,49
S147-25,2024-2025,SUB02,Science,6,12
S156-25,2024-2025,SUB02,Science,6,13
S179-24,2023-2024,SUB02,Science,6,16
S206-25,2024-2025,SUB03,English,6,27
S220-24,2023-2024,SUB02,Science,6,
S230-24,2023-2024,SUB03,English,6,35
S821-24,2023-2024,SUB01,Mathematics,32,11
S235-24,2023-2024,SUB02,Science,6,34
S241-25,2024-2025,SUB03,English,6,54
S243-24,2023-2024,SUB03,English,6,48
S246-25,2024-2025,SUB02,Science,6,
S252-24,2023-2024,SUB02,Science,6,26
S775-24,2023-2024,SUB01,Mathematics,31,11
S267-24,2023-2024,SUB03,English,6,25
S269-24,2023-2024,SUB03,English,6,37
S275-25,2024-2025,SUB02,Science,6,18
S277-24,2023-2024,SUB02,Science,6,13
S277-24,2023-2024,SUB03,English,6,18
S291-24,2023-2024,SUB03,English,6,
S293-24,2023-2024,SUB02,Science,6,25
S305-25,2024-2025,SUB02,Science,6,44
S315-24,2023-2024,SUB02,Science,6,52
S998-25,2024-2025,SUB01,Mathematics,31,11
S342-24,2023-2024,SUB02,Science,6,21
S343-24,2023-2024,SUB02,Science,6,16
S344-24,2023-2024,SUB03,English,6,33
S319-25,2024-2025,SUB01,Mathematics,30,11
S874-24,2023-2024,SUB01,Mathematics,28,11
S374-25,2024-2025,SUB03,English,6,48
S405-24,2023-2024,SUB03,English,6,17
S407-24,2023-2024,SUB02,Science,6,28
S195-25,2024-2025,SUB01,Mathematics,27,11
S420-24,2023-2024,SUB03,English,6,14
S424-25,2024-2025,SUB03,English,6,15
S060-25,2024-2025,SUB01,Mathematics,26,11
S440-25,2024-2025,SUB02,Science,6,34
S444-25,2024-2025,SUB03,English,6,39
S449-25,2024-2025,SUB02,Science,6,48
S450-25,2024-2025,SUB02,Science,6,12
S490-24,2023-2024,SUB01,Mathematics,26,11
S582-25,2024-2025,SUB01,Mathematics,26,11
S478-24,2023-2024,SUB02,Science,6,25
S509-24,2023-2024,SUB02,Science,6,50
S522-24,2023-2024,SUB02,Science,6,49
S528-24,2023-2024,SUB02,Science,6,31
S690-25,2024-2025,SUB01,Mathematics,25,11
S570-24,2023-2024,SUB03,English,6,30
S580-25,2024-2025,SUB02,Science,6,39
S584-24,2023-2024,SUB03,English,6,38
S587-25,2024-2025,SUB02,Science,6,34
S589-25,2024-2025,SUB03,English,6,24
S334-24,2023-2024,SUB01,Mathematics,24,11
S612-25,2024-2025,SUB03,English,6,47
S635-25,2024-2025,SUB02,Science,6,24
S641-25,2024-2025,SUB03,English,6,
S681-25,2024-2025,SUB02,Science,6,38
S695-24,2023-2024,SUB03,English,6,13
S697-24,2023-2024,SUB02,Science,6,28
S728-24,2023-2024,SUB03,English,6,13
S733-25,2024-2025,SUB02,Science,6,41
S748-25,2024-2025,SUB03,English,6,55
S773-24,2023-2024,SUB03,English,6,49
S786-25,2024-2025,SUB03,English,6,24
S794-24,2023-2024,SUB03,English,6,49
S125-25,2024-2025,SUB01,Mathematics,23,11
S811-25,2024-2025,SUB02,Science,6,
S812-24,2023-2024,SUB03,English,6,45
S813-25,2024-2025,SUB02,Science,6,36
S773-24,2023-2024,SUB01,Mathematics,22,11
S222-24,2023-2024,SUB01,Mathematics,18,11
S263-24,2023-2024,SUB01,Mathematics,18,11
S304-25,2024-2025,SUB01,Mathematics,18,11
S872-25,2024-2025,SUB02,Science,6,11
S879-25,2024-2025,SUB03,English,6,12
S787-25,2024-2025,SUB01,Mathematics,16,11
S892-25,2024-2025,SUB02,Science,6,42
S244-25,2024-2025,SUB05,Computer Science,26,11
S961-24,2023-2024,SUB04,Social Studies,6,50
S019-24,2023-2024,SUB04,Social Studies,6,42
S304-25,2024-2025,SUB04,Social Studies,6,49
S531-25,2024-2025,SUB05,Computer Science,23,11
S112-25,2024-2025,SUB05,Computer Science,20,11
S206-25,2024-2025,SUB04,Social Studies,6,47
S687-24,2023-2024,SUB04,Social Studies,6,47
S469-25,2024-2025,SUB05,Computer Science,20,11
S865-24,2023-2024,SUB04,Social Studies,6,46
S391-24,2023-2024,SUB05,Computer Science,19,11
S254-25,2024-2025,SUB04,Social Studies,6,43
S726-25,2024-2025,SUB05,Computer Science,17,11
S613-25,2024-2025,SUB04,Social Studies,6,41
S331-24,2023-2024,SUB05,Computer Science,16,11
S512-24,2023-2024,SUB05,Computer Science,16,11
S983-25,2024-2025,SUB04,Social Studies,6,40
S625-25,2024-2025,SUB05,Computer Science,15,11
S925-25,2024-2025,SUB04,Social Studies,6,38
S627-25,2024-2025,SUB05,Computer Science,12,11
S215-24,2023-2024,SUB04,Social Studies,6,37
S897-25,2024-2025,SUB04,Social Studies,6,37
S141-24,2023-2024,SUB05,Computer Science,11,11
S088-24,2023-2024,SUB05,Computer Science,9,11
S802-25,2024-2025,SUB05,Computer Science,8,11
S416-24,2023-2024,SUB04,Social Studies,6,32
S374-25,2024-2025,SUB05,Computer Science,7,11
S643-24,2023-2024,SUB05,Computer Science,0,11
S095-24,2023-2024,SUB04,Social Studies,6,28
S077-24,2023-2024,SUB05,Computer Science,31,10
S616-25,2024-2025,SUB04,Social Studies,6,28
S225-24,2023-2024,SUB04,Social Studies,6,27
S994-24,2023-2024,SUB04,Social Studies,6,24
S014-24,2023-2024,SUB04,Social Studies,6,23
S353-24,2023-2024,SUB05,Computer Science,31,10
S693-25,2024-2025,SUB04,Social Studies,6,23
S908-25,2024-2025,SUB04,Social Studies,6,22
S157-24,2023-2024,SUB05,Computer Science,27,10
S202-25,2024-2025,SUB04,Social Studies,6,20
S575-25,2024-2025,SUB05,Computer Science,23,10
S453-24,2023-2024,SUB04,Social Studies,6,19
S287-24,2023-2024,SUB04,Social Studies,6,18
S138-24,2023-2024,SUB05,Computer Science,22,10
S659-25,2024-2025,SUB05,Computer Science,22,10
S804-25,2024-2025,SUB05,Computer Science,22,10
S915-25,2024-2025,SUB04,Social Studies,6,18
S306-24,2023-2024,SUB05,Computer Science,21,10
S534-24,2023-2024,SUB05,Computer Science,20,10
S091-24,2023-2024,SUB04,Social Studies,6,12
S109-25,2024-2025,SUB04,Social Studies,6,11
S336-24,2023-2024,SUB04,Social Studies,6,11
S336-24,2023-2024,SUB04,Social Studies,6,11
S774-25,2024-2025,SUB05,Computer Science,20,10
S816-24,2023-2024,SUB05,Computer Science,18,10
S160-25,2024-2025,SUB05,Computer Science,17,10
S436-25,2024-2025,SUB04,Social Studies,6,
S521-25,2024-2025,SUB04,Social Studies,6,
S397-24,2023-2024,SUB05,Computer Science,15,10
S925-25,2024-2025,SUB02,Science,6,36
S935-24,2023-2024,SUB03,English,6,38
S948-24,2023-2024,SUB02,Science,6,18
S953-25,2024-2025,SUB03,English,6,27
S970-25,2024-2025,SUB02,Science,6,54
S974-24,2023-2024,SUB03,English,6,15
S986-25,2024-2025,SUB02,Science,6,18
S650-25,2024-2025,SUB01,Mathematics,15,11
S002-25,2024-2025,SUB02,Science,5,49
S022-25,2024-2025,SUB02,Science,5,54
S023-25,2024-2025,SUB02,Science,5,21
S057-24,2023-2024,SUB02,Science,5,46
S074-25,2024-2025,SUB02,Science,5,12
S077-24,2023-2024,SUB02,Science,5,24
S870-24,2023-2024,SUB01,Mathematics,15,11
S085-24,2023-2024,SUB03,English,5,33
S086-24,2023-2024,SUB02,Science,5,54
S331-24,2023-2024,SUB01,Mathematics,14,11
S087-24,2023-2024,SUB02,Science,5,33
S384-25,2024-2025,SUB01,Mathematics,13,11
S113-25,2024-2025,SUB02,Science,5,17
S122-24,2023-2024,SUB03,English,5,28
S135-25,2024-2025,SUB02,Science,5,50
S974-24,2023-2024,SUB01,Mathematics,13,11
S155-25,2024-2025,SUB03,English,5,42
S159-25,2024-2025,SUB02,Science,5,43
S546-24,2023-2024,SUB01,Mathematics,12,11
S174-24,2023-2024,SUB02,Science,5,35
S058-25,2024-2025,SUB01,Mathematics,9,11
S199-24,2023-2024,SUB03,English,5,8
S202-25,2024-2025,SUB02,Science,5,44
S215-24,2023-2024,SUB03,English,5,29
S229-25,2024-2025,SUB03,English,5,12
S239-24,2023-2024,SUB03,English,5,23
S240-24,2023-2024,SUB03,English,5,34
S250-25,2024-2025,SUB02,Science,5,25
S612-25,2024-2025,SUB01,Mathematics,8,11
S368-24,2023-2024,SUB01,Mathematics,6,11
S276-25,2024-2025,SUB02,Science,5,
S280-24,2023-2024,SUB03,English,5,28
S285-25,2024-2025,SUB02,Science,5,51
S285-25,2024-2025,SUB03,English,5,48
S292-25,2024-2025,SUB03,English,5,53
S295-25,2024-2025,SUB03,English,5,28
S302-24,2023-2024,SUB03,English,5,13
S305-25,2024-2025,SUB03,English,5,48
S307-24,2023-2024,SUB03,English,5,46
S308-25,2024-2025,SUB02,Science,5,20
S339-24,2023-2024,SUB02,Science,5,47
S346-25,2024-2025,SUB03,English,5,21
S353-24,2023-2024,SUB03,English,5,41
S592-24,2023-2024,SUB01,Mathematics,5,11
S371-24,2023-2024,SUB02,Science,5,40
S760-24,2023-2024,SUB01,Mathematics,,11
S644-24,2023-2024,SUB01,Mathematics,34,10
S376-25,2024-2025,SUB03,English,5,34
S378-24,2023-2024,SUB03,English,5,36
S880-24,2023-2024,SUB01,Mathematics,34,10
S381-24,2023-2024,SUB02,Science,5,44
S386-25,2024-2025,SUB03,English,5,21
S387-25,2024-2025,SUB02,Science,5,13
S388-25,2024-2025,SUB02,Science,5,38
S406-24,2023-2024,SUB01,Mathematics,33,10
S438-24,2023-2024,SUB03,English,5,
S442-25,2024-2025,SUB03,English,5,52
S605-25,2024-2025,SUB01,Mathematics,33,10
S917-25,2024-2025,SUB01,Mathematics,33,10
S1000-25,2024-2025,SUB01,Mathematics,31,10
S553-25,2024-2025,SUB03,English,5,53
S588-25,2024-2025,SUB01,Mathematics,30,10
S009-24,2023-2024,SUB01,Mathematics,28,10
S024-25,2024-2025,SUB01,Mathematics,28,10
S028-25,2024-2025,SUB01,Mathematics,27,10
S588-25,2024-2025,SUB03,English,5,30
S272-24,2023-2024,SUB01,Mathematics,26,10
S610-25,2024-2025,SUB03,English,5,40
S611-24,2023-2024,SUB02,Science,5,50
S616-25,2024-2025,SUB03,English,5,39
S620-25,2024-2025,SUB03,English,5,50
S705-24,2023-2024,SUB01,Mathematics,23,10
S536-24,2023-2024,SUB01,Mathematics,22,10
S627-25,2024-2025,SUB03,English,5,11
S667-25,2024-2025,SUB03,English,5,48
S465-24,2023-2024,SUB01,Mathematics,19,10
S689-25,2024-2025,SUB03,English,5,36
S690-25,2024-2025,SUB03,English,5,26
S709-24,2023-2024,SUB03,English,5,43
S710-25,2024-2025,SUB03,English,5,14
S727-24,2023-2024,SUB03,English,5,36
S758-24,2023-2024,SUB03,English,5,31
S699-25,2024-2025,SUB01,Mathematics,19,10
S776-25,2024-2025,SUB03,English,5,24
S802-25,2024-2025,SUB03,English,5,11
S820-25,2024-2025,SUB02,Science,5,48
S666-24,2023-2024,SUB01,Mathematics,18,10
S856-24,2023-2024,SUB03,English,5,35
S862-24,2023-2024,SUB02,Science,5,55
S884-25,2024-2025,SUB03,English,5,19
S093-24,2023-2024,SUB01,Mathematics,14,10
S896-25,2024-2025,SUB02,Science,5,36
S897-25,2024-2025,SUB02,Science,5,32
S908-25,2024-2025,SUB03,English,5,45
S910-25,2024-2025,SUB02,Science,5,41
S486-24,2023-2024,SUB05,Computer Science,13,10
S029-24,2023-2024,SUB04,Social Studies,5,50
S412-25,2024-2025,SUB05,Computer Science,11,10
S102-25,2024-2025,SUB05,Computer Science,10,10
S746-24,2023-2024,SUB05,Computer Science,7,10
S278-24,2023-2024,SUB04,Social Studies,5,50
S013-24,2023-2024,SUB05,Computer Science,6,10
S275-25,2024-2025,SUB04,Social Studies,5,49
S710-25,2024-2025,SUB05,Computer Science,6,10
S108-24,2023-2024,SUB04,Social Studies,5,48
S655-25,2024-2025,SUB05,Computer Science,3,10
S818-24,2023-2024,SUB05,Computer Science,5,8
S567-24,2023-2024,SUB04,Social Studies,5,42
S153-25,2024-2025,SUB05,Computer Science,3,8
S966-25,2024-2025,SUB04,Social Studies,5,41
S192-24,2023-2024,SUB05,Computer Science,12,6
S598-25,2024-2025,SUB04,Social Studies,5,39
S615-24,2023-2024,SUB04,Social Studies,5,37
S593-24,2023-2024,SUB05,Computer Science,5,6
S437-24,2023-2024,SUB04,Social Studies,5,35
S164-25,2024-2025,SUB05,Computer Science,4,6
S274-25,2024-2025,SUB05,Computer Science,30,
S395-25,2024-2025,SUB04,Social Studies,5,34
S196-25,2024-2025,SUB04,Social Studies,5,30
S484-24,2023-2024,SUB01,Mathematics,14,10
S296-25,2024-2025,SUB05,Computer Science,30,
S513-25,2024-2025,SUB04,Social Studies,5,30
S934-24,2023-2024,SUB02,Science,5,29
S450-25,2024-2025,SUB04,Social Studies,5,29
S813-25,2024-2025,SUB05,Computer Science,30,
S166-25,2024-2025,SUB05,Computer Science,32,
S247-25,2024-2025,SUB04,Social Studies,5,28
S470-25,2024-2025,SUB04,Social Studies,5,27
S435-24,2023-2024,SUB05,Computer Science,32,
S902-24,2023-2024,SUB04,Social Studies,5,27
S949-25,2024-2025,SUB04,Social Studies,5,27
S661-25,2024-2025,SUB05,Computer Science,32,
S907-24,2023-2024,SUB05,Computer Science,32,
S561-24,2023-2024,SUB05,Computer Science,31,
S451-25,2024-2025,SUB04,Social Studies,5,25
S110-24,2023-2024,SUB01,Mathematics,12,10
S940-25,2024-2025,SUB02,Science,5,
S696-25,2024-2025,SUB05,Computer Science,31,
S129-25,2024-2025,SUB04,Social Studies,5,23
S256-25,2024-2025,SUB04,Social Studies,5,23
S162-24,2023-2024,SUB05,Computer Science,30,
S554-25,2024-2025,SUB05,Computer Science,30,
S662-24,2023-2024,SUB05,Computer Science,30,
S363-24,2023-2024,SUB04,Social Studies,5,20
S176-24,2023-2024,SUB05,Computer Science,30,
S331-24,2023-2024,SUB04,Social Studies,5,19
S273-24,2023-2024,SUB05,Computer Science,29,
S956-25,2024-2025,SUB04,Social Studies,5,18
S593-24,2023-2024,SUB04,Social Studies,5,17
S167-25,2024-2025,SUB04,Social Studies,5,15
S445-24,2023-2024,SUB04,Social Studies,5,14
S131-24,2023-2024,SUB05,Computer Science,28,
S574-25,2024-2025,SUB05,Computer Science,27,
S158-25,2024-2025,SUB04,Social Studies,5,11
S212-24,2023-2024,SUB04,Social Studies,5,10
S370-25,2024-2025,SUB04,Social Studies,5,10
S774-25,2024-2025,SUB04,Social Studies,5,10
S019-24,2023-2024,SUB05,Computer Science,26,
S684-24,2023-2024,SUB05,Computer Science,26,
S578-25,2024-2025,SUB05,Computer Science,25,
S374-25,2024-2025,SUB04,Social Studies,5,
S977-24,2023-2024,SUB03,English,5,19
S219-25,2024-2025,SUB01,Mathematics,12,10
S983-25,2024-2025,SUB03,English,5,52
S274-25,2024-2025,SUB01,Mathematics,12,10
S985-24,2023-2024,SUB02,Science,5,10
S987-24,2023-2024,SUB03,English,5,48
S030-25,2024-2025,SUB02,Science,4,
S828-25,2024-2025,SUB01,Mathematics,12,10
S637-25,2024-2025,SUB03,English,4,19
S525-24,2023-2024,SUB05,Computer Science,23,
S199-24,2023-2024,SUB01,Mathematics,9,10
S430-24,2023-2024,SUB02,Science,3,28
S543-25,2024-2025,SUB05,Computer Science,23,
S658-24,2023-2024,SUB05,Computer Science,23,
S182-24,2023-2024,SUB05,Computer Science,22,
S672-24,2023-2024,SUB05,Computer Science,22,
S101-25,2024-2025,SUB01,Mathematics,8,10
S695-24,2023-2024,SUB01,Mathematics,8,10
S030-25,2024-2025,SUB03,English,2,18
S142-25,2024-2025,SUB03,English,2,21
S450-25,2024-2025,SUB03,English,2,26
S593-24,2023-2024,SUB02,Science,2,6
S927-24,2023-2024,SUB03,English,2,15
S142-25,2024-2025,SUB02,Science,1,11
S367-24,2023-2024,SUB01,Mathematics,7,10
S192-24,2023-2024,SUB02,Science,1,11
S459-24,2023-2024,SUB01,Mathematics,6,10
S710-25,2024-2025,SUB02,Science,1,11
S579-25,2024-2025,SUB04,Social Studies,1,23
S723-25,2024-2025,SUB05,Computer Science,22,
S637-25,2024-2025,SUB04,Social Studies,1,
S164-25,2024-2025,SUB02,Science,0,30
S192-24,2023-2024,SUB03,English,0,29
S655-25,2024-2025,SUB02,Science,0,12
S860-25,2024-2025,SUB02,Science,0,14
S768-25,2024-2025,SUB05,Computer Science,22,
S235-24,2023-2024,SUB05,Computer Science,21,
S003-24,2023-2024,SUB02,Science,,12
S765-25,2024-2025,SUB01,Mathematics,5,10
S927-24,2023-2024,SUB01,Mathematics,8,8
S020-24,2023-2024,SUB02,Science,,25
S042-24,2023-2024,SUB03,English,,11
S164-25,2024-2025,SUB01,Mathematics,1,8
S050-25,2024-2025,SUB02,Science,,39
S710-25,2024-2025,SUB01,Mathematics,16,7
S055-25,2024-2025,SUB03,English,,19
S058-25,2024-2025,SUB02,Science,,52
S061-25,2024-2025,SUB02,Science,,22
S062-24,2023-2024,SUB03,English,,55
S643-24,2023-2024,SUB01,Mathematics,9,7
S079-25,2024-2025,SUB02,Science,,18
S095-24,2023-2024,SUB03,English,,21
S073-24,2023-2024,SUB01,Mathematics,34,
S102-25,2024-2025,SUB02,Science,,54
S108-24,2023-2024,SUB03,English,,44
S295-25,2024-2025,SUB01,Mathematics,34,
S119-24,2023-2024,SUB03,English,,50
S128-25,2024-2025,SUB03,English,,39
S978-25,2024-2025,SUB01,Mathematics,34,
S181-25,2024-2025,SUB01,Mathematics,31,
S293-24,2023-2024,SUB01,Mathematics,31,
S161-24,2023-2024,SUB03,English,,
S167-25,2024-2025,SUB02,Science,,36
S532-24,2023-2024,SUB01,Mathematics,30,
S178-25,2024-2025,SUB03,English,,
S183-24,2023-2024,SUB03,English,,42
S213-25,2024-2025,SUB03,English,,32
S222-24,2023-2024,SUB02,Science,,52
S557-25,2024-2025,SUB01,Mathematics,29,
S607-25,2024-2025,SUB01,Mathematics,29,
S232-25,2024-2025,SUB02,Science,,17
S708-25,2024-2025,SUB01,Mathematics,29,
S255-25,2024-2025,SUB03,English,,10
S749-24,2023-2024,SUB01,Mathematics,29,
S132-24,2023-2024,SUB01,Mathematics,28,
S437-24,2023-2024,SUB01,Mathematics,28,
S271-25,2024-2025,SUB03,English,,35
S291-24,2023-2024,SUB02,Science,,38
S311-24,2023-2024,SUB03,English,,37
S319-25,2024-2025,SUB03,English,,48
S325-24,2023-2024,SUB02,Science,,28
S328-24,2023-2024,SUB02,Science,,34
S360-24,2023-2024,SUB01,Mathematics,26,
S672-24,2023-2024,SUB01,Mathematics,26,
S789-25,2024-2025,SUB01,Mathematics,24,
S354-25,2024-2025,SUB02,Science,,55
S908-25,2024-2025,SUB01,Mathematics,24,
S140-25,2024-2025,SUB01,Mathematics,23,
S373-24,2023-2024,SUB02,Science,,52
S497-24,2023-2024,SUB01,Mathematics,22,
S393-25,2024-2025,SUB02,Science,,
S400-25,2024-2025,SUB02,Science,,54
S246-25,2024-2025,SUB01,Mathematics,20,
S408-25,2024-2025,SUB02,Science,,
S266-25,2024-2025,SUB01,Mathematics,20,
S620-25,2024-2025,SUB01,Mathematics,20,
S420-24,2023-2024,SUB02,Science,,31
S424-25,2024-2025,SUB02,Science,,19
S429-24,2023-2024,SUB03,English,,15
S434-24,2023-2024,SUB03,English,,30
S445-24,2023-2024,SUB03,English,,53
S753-25,2024-2025,SUB01,Mathematics,19,
S488-25,2024-2025,SUB02,Science,,14
S501-24,2023-2024,SUB02,Science,,15
S502-24,2023-2024,SUB03,English,,40
S524-24,2023-2024,SUB03,English,,15
S779-25,2024-2025,SUB01,Mathematics,19,
S527-25,2024-2025,SUB02,Science,,11
S528-24,2023-2024,SUB03,English,,51
S556-24,2023-2024,SUB03,English,,39
S461-25,2024-2025,SUB01,Mathematics,18,
S561-24,2023-2024,SUB02,Science,,52
S237-24,2023-2024,SUB01,Mathematics,17,
S275-25,2024-2025,SUB01,Mathematics,17,
S579-25,2024-2025,SUB03,English,,29
S583-24,2023-2024,SUB02,Science,,40
S460-24,2023-2024,SUB01,Mathematics,17,
S596-25,2024-2025,SUB03,English,,18
S609-25,2024-2025,SUB03,English,,47
S617-24,2023-2024,SUB03,English,,37
S619-24,2023-2024,SUB03,English,,48
S629-24,2023-2024,SUB03,English,,28
S640-24,2023-2024,SUB02,Science,,28
S650-25,2024-2025,SUB02,Science,,10
S651-24,2023-2024,SUB03,English,,24
S657-24,2023-2024,SUB03,English,,24
S948-24,2023-2024,SUB01,Mathematics,16,
S665-24,2023-2024,SUB01,Mathematics,15,
S666-24,2023-2024,SUB02,Science,,30
S666-24,2023-2024,SUB03,English,,24
S685-24,2023-2024,SUB03,English,,28
S033-25,2024-2025,SUB01,Mathematics,14,
S692-24,2023-2024,SUB03,English,,46
S187-24,2023-2024,SUB01,Mathematics,14,
S693-25,2024-2025,SUB02,Science,,39
S515-24,2023-2024,SUB01,Mathematics,14,
S705-24,2023-2024,SUB03,English,,
S632-25,2024-2025,SUB01,Mathematics,14,
S717-24,2023-2024,SUB02,Science,,27
S732-24,2023-2024,SUB03,English,,11
S739-24,2023-2024,SUB02,Science,,23
S740-25,2024-2025,SUB03,English,,28
S742-24,2023-2024,SUB02,Science,,36
S637-25,2024-2025,SUB01,Mathematics,14,
S750-24,2023-2024,SUB03,English,,11
S892-25,2024-2025,SUB01,Mathematics,11,
S762-24,2023-2024,SUB03,English,,33
S767-25,2024-2025,SUB03,English,,25
S784-24,2023-2024,SUB03,English,,44
S785-25,2024-2025,SUB03,English,,28
S077-24,2023-2024,SUB01,Mathematics,8,
S791-24,2023-2024,SUB02,Science,,15
S799-24,2023-2024,SUB03,English,,44
